Checking Acc Status,Duration(months),Credit Amount,Savings,Present employment since,Installment rate,Gurantors,Present residence since,Age(Years),Number of existing credits at this bank,Job,People Maintainance,Telephone,foreign worker,Loan Quality,Gender,Marital_Status,Property_car/other,Property_life insurance/building society,Property_real estate,Property_unknown,Other installment plans_bank,Other installment plans_none,Other installment plans_stores,Housing_for free,Housing_own,Housing_rent,Credit History_all credits paid (this bank),Credit History_credits paid till now,Credit History_critical/other credits,Credit History_delay in past,Credit History_no credits/all paid,Purpose_business,Purpose_car (new),Purpose_car (used),Purpose_domestic appliances,Purpose_education,Purpose_furniture/equipment,Purpose_others,Purpose_radio/television,Purpose_repairs,Purpose_retraining
3.0,12,2133,4.0,4.0,4,0,4,52,1,3.0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,18,2039,0.0,2.0,1,0,4,20,1,2.0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,9,2799,0.0,2.0,2,0,2,36,2,2.0,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.0,12,1289,0.0,2.0,4,1,1,21,1,1.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,18,1217,0.0,2.0,4,0,3,47,1,1.0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,12,2246,0.0,4.0,3,0,3,60,2,2.0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.0,12,385,0.0,3.0,4,0,3,58,4,1.0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.0,24,1965,4.0,2.0,4,0,4,42,2,2.0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3.0,21,1572,3.0,4.0,4,0,4,36,1,1.0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,24,2718,0.0,2.0,3,0,4,20,1,1.0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,24,1358,4.0,4.0,4,0,3,40,1,3.0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,6,931,1.0,1.0,1,0,1,32,1,1.0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,24,1442,0.0,3.0,4,0,4,23,2,2.0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,24,4241,0.0,2.0,1,0,4,36,3,1.0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3.0,18,2775,0.0,3.0,2,0,2,31,2,2.0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3.0,24,3863,0.0,2.0,1,0,2,32,1,2.0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1.0,7,2329,0.0,1.0,1,1,1,45,1,2.0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,9,918,0.0,2.0,4,0,1,30,1,2.0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,24,1837,0.0,3.0,4,0,4,34,1,1.0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.0,36,3349,0.0,2.0,4,0,2,28,1,3.0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2.0,10,1275,0.0,1.0,4,0,2,23,1,2.0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,24,2828,2.0,2.0,4,0,4,22,1,2.0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.0,24,4526,0.0,2.0,3,0,2,74,1,3.0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1.0,36,2671,1.0,2.0,4,1,4,50,1,2.0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,18,2051,0.0,1.0,4,0,1,33,1,2.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,15,1300,4.0,4.0,4,0,4,45,1,2.0,2,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,12,741,1.0,0.0,4,0,3,22,1,2.0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2.0,10,1240,1.0,4.0,1,0,4,48,1,1.0,2,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,21,3357,3.0,1.0,4,0,2,29,1,2.0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,24,3632,0.0,2.0,1,1,4,22,1,2.0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.0,18,1808,0.0,3.0,4,0,1,22,1,2.0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.0,48,12204,4.0,2.0,2,0,2,48,1,3.0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1.0,60,9157,4.0,2.0,2,0,2,27,1,3.0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0,6,3676,0.0,2.0,1,0,3,37,3,2.0,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1.0,30,3441,1.0,2.0,2,1,4,21,1,2.0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3.0,12,640,0.0,2.0,4,0,2,49,1,1.0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,21,3652,0.0,3.0,2,0,3,27,2,2.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3.0,18,1530,0.0,2.0,3,0,2,32,2,2.0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3.0,48,3914,4.0,2.0,4,0,2,38,1,2.0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,12,1858,0.0,1.0,4,0,1,22,1,2.0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,18,2600,0.0,2.0,4,0,4,65,2,2.0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,15,1979,4.0,4.0,4,0,2,35,1,2.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,6,2116,0.0,2.0,2,0,2,41,1,2.0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,9,1437,1.0,3.0,2,0,3,29,1,2.0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3.0,42,4042,2.0,2.0,4,0,4,36,2,2.0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3.0,9,3832,4.0,4.0,1,0,4,64,1,1.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,24,3660,0.0,2.0,2,0,4,28,1,2.0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,18,1553,0.0,2.0,4,0,3,44,1,2.0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,15,1444,4.0,1.0,4,0,1,23,1,2.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,9,1980,0.0,1.0,2,1,2,19,2,2.0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,24,1355,0.0,1.0,3,0,4,25,1,1.0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3.0,12,1393,0.0,4.0,4,0,4,47,3,2.0,2,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3.0,24,1376,2.0,3.0,4,0,1,28,1,2.0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,60,15653,0.0,3.0,2,0,4,21,2,2.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3.0,12,1493,0.0,1.0,4,0,3,34,1,2.0,2,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,42,4370,0.0,3.0,3,0,2,26,2,2.0,2,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0,18,750,0.0,0.0,4,0,1,27,1,0.0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,15,1308,0.0,4.0,4,0,4,38,2,1.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3.0,15,4623,1.0,2.0,3,0,2,40,1,3.0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3.0,24,1851,0.0,3.0,4,1,2,33,2,2.0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0,18,1880,0.0,3.0,4,0,1,32,2,3.0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3.0,36,7980,4.0,1.0,4,0,4,27,2,2.0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0.0,30,4583,0.0,2.0,2,1,2,32,2,2.0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3.0,12,1386,2.0,2.0,2,0,2,26,1,2.0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2.0,24,947,0.0,3.0,4,0,3,38,1,2.0,2,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,12,684,0.0,2.0,4,0,4,40,1,1.0,2,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,48,7476,0.0,3.0,4,0,1,50,1,3.0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,12,1922,0.0,2.0,4,0,2,37,1,1.0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,24,2303,0.0,4.0,4,1,1,45,1,2.0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,36,8086,1.0,4.0,2,0,4,42,4,3.0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3.0,24,2346,0.0,3.0,4,0,3,35,2,2.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,14,3973,0.0,0.0,1,0,4,22,1,2.0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,12,888,0.0,4.0,4,0,4,41,1,1.0,2,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3.0,48,10222,4.0,3.0,4,0,3,37,1,2.0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,30,4221,0.0,2.0,2,0,1,28,2,2.0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1.0,18,6361,0.0,4.0,2,0,1,41,1,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2.0,12,1297,0.0,2.0,3,0,4,23,1,2.0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,12,900,4.0,2.0,4,0,2,23,1,2.0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3.0,21,2241,0.0,4.0,4,0,2,50,2,2.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,6,1050,0.0,0.0,4,0,1,35,2,3.0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2.0,6,1047,0.0,2.0,2,0,4,50,1,1.0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.0,24,6314,0.0,0.0,4,1,2,27,2,3.0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.0,30,3496,3.0,2.0,4,0,2,34,1,2.0,2,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.0,48,3609,0.0,2.0,1,0,1,27,1,2.0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,12,4843,0.0,4.0,3,1,4,43,2,2.0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2.0,30,3017,0.0,4.0,4,0,4,47,1,2.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3.0,24,4139,1.0,2.0,3,0,3,27,2,1.0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3.0,36,5742,1.0,3.0,2,0,2,31,2,2.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3.0,60,10366,0.0,4.0,2,0,4,42,1,3.0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3.0,6,2080,2.0,2.0,1,0,2,24,1,2.0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3.0,21,2580,2.0,1.0,4,0,2,41,1,1.0,2,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3.0,30,4530,0.0,3.0,4,0,4,26,1,3.0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3.0,24,5150,0.0,4.0,4,0,4,33,1,2.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.0,72,5595,1.0,2.0,2,0,2,24,1,2.0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,24,2384,0.0,4.0,4,0,4,64,1,1.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,18,1453,0.0,1.0,3,0,1,26,1,2.0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,6,1538,0.0,1.0,1,0,2,56,1,2.0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3.0,12,2279,4.0,2.0,4,0,4,37,1,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,15,1478,0.0,2.0,4,0,3,33,2,2.0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3.0,24,5103,0.0,1.0,3,0,3,47,3,2.0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.0,36,9857,1.0,3.0,1,0,3,31,2,1.0,2,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3.0,60,6527,4.0,2.0,4,0,4,34,1,2.0,2,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2.0,10,1347,4.0,3.0,4,0,2,27,2,2.0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.0,36,2862,1.0,4.0,4,0,3,30,1,2.0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3.0,9,2753,1.0,4.0,3,1,4,35,1,2.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,12,3651,3.0,2.0,1,0,3,31,1,2.0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,15,975,0.0,2.0,2,0,3,25,2,2.0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.0,15,2631,1.0,2.0,3,0,2,25,1,1.0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,24,2896,1.0,1.0,2,0,1,29,1,2.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,6,4716,4.0,1.0,1,0,3,44,2,1.0,2,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3.0,24,2284,0.0,3.0,4,0,2,28,1,2.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,6,1236,2.0,2.0,2,0,4,50,1,2.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,12,1103,0.0,3.0,4,1,3,29,2,2.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,12,926,0.0,0.0,1,0,2,38,1,0.0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3.0,18,1800,0.0,2.0,4,0,2,24,2,2.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2.0,15,1905,0.0,4.0,4,0,4,40,1,3.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3.0,12,1123,2.0,2.0,4,0,4,29,1,1.0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,48,6331,0.0,4.0,4,0,4,46,2,2.0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2.0,24,1377,1.0,4.0,4,0,2,47,1,2.0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,30,2503,1.0,4.0,4,0,2,41,2,2.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1.0,27,2528,0.0,1.0,4,0,1,32,1,2.0,2,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3.0,15,5324,2.0,4.0,1,0,4,35,1,2.0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,48,6560,1.0,3.0,3,0,2,24,1,2.0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,12,2969,0.0,1.0,4,0,3,25,2,2.0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.0,9,1206,0.0,4.0,4,0,4,25,1,2.0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,9,2118,0.0,2.0,2,0,2,37,1,1.0,2,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,18,629,2.0,4.0,4,0,3,32,2,3.0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0,6,1198,0.0,4.0,4,0,4,35,1,2.0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.0,21,2476,4.0,4.0,4,0,4,46,1,3.0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,9,1138,0.0,2.0,4,0,4,25,2,1.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.0,60,14027,0.0,3.0,4,0,2,27,1,3.0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3.0,30,7596,4.0,4.0,1,0,4,63,2,2.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3.0,30,3077,4.0,4.0,3,0,2,40,2,2.0,2,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3.0,18,1505,0.0,2.0,4,0,2,32,1,3.0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,24,3148,4.0,2.0,3,0,2,31,2,2.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.0,20,6148,1.0,4.0,3,0,4,31,2,2.0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.0,9,1337,0.0,1.0,4,0,2,34,2,3.0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.0,6,433,3.0,1.0,4,0,2,24,1,2.0,2,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,12,1228,0.0,2.0,4,0,2,24,1,1.0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,9,790,2.0,2.0,4,0,3,66,1,1.0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,27,2570,0.0,2.0,3,0,3,21,1,2.0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3.0,6,250,3.0,2.0,2,0,2,41,2,1.0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3.0,15,1316,2.0,2.0,2,0,2,47,2,1.0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0,18,1882,0.0,2.0,4,0,4,25,2,2.0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,48,6416,0.0,4.0,4,0,3,59,1,2.0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2.0,24,1275,3.0,2.0,2,0,4,36,2,2.0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1.0,24,6403,0.0,1.0,1,0,2,33,1,2.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
